0     1    2    3    4    0    6    7    8    9    a    b    c    d    e    f    g    h    i    j    k    l    m    n    o    p    q    r    s    t    u    v    w    x    y    z    ñ
[0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0.80,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.60]
[0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0.80,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.60]
[0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0.80,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.60]
[0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0.80,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.60]
[0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0.80,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.60]
[0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0.80,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.60]
[0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0.80,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.60]
[0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0.80,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.60]
[0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0.80,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.60]
[0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0.80,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.60]
[0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0.80,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.60]
[0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0.80,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.60]
[0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0.80,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.60]
[0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0.80,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.60]
[0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0.80,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.60]
[0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0.80,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.60]
[0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0.80,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.60]
[0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0.80,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.60]
[0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0.80,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.60]
[0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0.80,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.60]
[0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0.80,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.60]
[0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0.80,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.60]
[0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0.80,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.60]
[0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0.80,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.60]
[0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0.80,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.60]
[0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0.80,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.60]
[0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0.80,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.60]
[0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0.80,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.60]
[0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0.80,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.60]
[0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0.80,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.60]
[0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0.80,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.60]
[0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0.80,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.60]
[0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0.80,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.60]
[0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0.80,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.60]
[0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0.80,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.60]
[0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0.80,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.60]
[0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0.80,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.60]
[0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0.80,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.60]
[0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0.80,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.60]
[0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0.80,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.60]
[0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0.80,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.60]
[0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0.80,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.60]
[0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0.80,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.60]
[0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0.80,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.60]
[0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0.80,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.60]
[0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0.80,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.60]
[0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0.80,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.60]
[0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0.80,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.60]
[0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0.80,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.60]
[0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0.80,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.60]
[0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0.80,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.80,0.60,0.60,0.60,0.60,0.60,0.60]
